episode,episode_reward,smoothed_reward
3405,-3962.0,-23487.920000000002
3406,-3388.0,-23479.030000000002
3407,-4235.0,-23484.559999999998
3408,-2692.0,-23497.42
3409,-3964.0,-13506.380000000001
3410,-3213.0,-13513.730000000001
3411,-3052.0,-13509.69
3412,-3387.0,-13511.670000000002
3413,-4042.0,-13517.44
3414,-3376.0,-13513.1
3415,-4672.0,-13513.179999999998
3416,-3377.0,-13493.589999999998
3417,-3430.0,-13492.819999999998
3418,-3347.0,-13489.499999999998
3419,-3047.0,-13485.97
3420,-3255.0,-13485.73
3421,-2654.0,-3493.42
3422,-3581.0,-3502.7200000000007
3423,-2717.0,-3511.6100000000006
3424,-2907.0,-3518.03
3425,-4310.0,-3502.32
3426,-3906.0,-3513.9700000000003
3427,-3205.0,-3514.96
3428,-2999.0,-3525.0
3429,-3079.0,-3531.3100000000004
3430,-3614.0,-3529.3300000000004
3431,-2274.0,-3524.8199999999997
3432,-3191.0,-13507.66
3433,-3242.0,-13507.83
3434,-3228.0,-13516.929999999998
3435,-3927.0,-13511.349999999999
3436,-2685.0,-13510.689999999999
3437,-2699.0,-13494.9
3438,-3549.0,-13505.390000000001
3439,-3023.0,-13502.010000000004
3440,-4448.0,-13505.910000000003
3441,-3633.0,-13505.890000000001
3442,-4292.0,-13506.869999999999
3443,-2331.0,-13507.829999999998
3444,-2669.0,-13499.26
3445,-3958.0,-13495.699999999999
3446,-4685.0,-13484.01
3447,-3446.0,-13467.98
3448,-2327.0,-13462.259999999998
3449,-3726.0,-13450.119999999999
3450,-3736.0,-13452.249999999998
3451,-3740.0,-13442.809999999998
3452,-3233.0,-13419.329999999998
3453,-2669.0,-13405.329999999998
3454,-3589.0,-13424.899999999998
3455,-3407.0,-13421.019999999999
3456,-4337.0,-13417.52
3457,-3998.0,-13419.590000000002
3458,-3229.0,-13404.030000000004
3459,-3926.0,-13400.280000000004
3460,-4269.0,-13394.520000000002
3461,-3754.0,-23399.390000000003
3462,-4290.0,-23403.100000000002
3463,-3183.0,-33403.0
3464,-2671.0,-33401.93
3465,-2341.0,-33407.549999999996
3466,-3915.0,-33396.77999999999
3467,-3420.0,-33400.549999999996
3468,-3923.0,-33409.43
3469,-3926.0,-33409.95
3470,-3511.0,-33409.8
3471,-3589.0,-43403.58
3472,-4288.0,-43416.149999999994
3473,-3623.0,-43423.240000000005
3474,-2335.0,-43422.659999999996
3475,-4973.0,-43427.78999999999
3476,-3178.0,-43424.409999999996
3477,-3365.0,-43423.09
3478,-3683.0,-43426.200000000004
3479,-3770.0,-43432.71
3480,-3466.0,-53439.40000000001
3481,-1003188.0,-53442.22
3482,-2690.0,-53450.009999999995
3483,-4296.0,-53455.57
3484,-3414.0,-53462.74
3485,-2651.0,-53460.38999999999
3486,-2345.0,-53455.0
3487,-4026.0,-53458.649999999994
3488,-3920.0,-53463.51
3489,-3420.0,-53458.759999999995
3490,-4284.0,-53471.35
3491,-3396.0,-53451.880000000005
3492,-3666.0,-53459.1
3493,-3081.0,-53462.26000000001
3494,-2675.0,-53465.740000000005
3495,-2761.0,-53461.95000000001
3496,-2697.0,-53456.18000000001
3497,-2922.0,-53448.310000000005
3498,-3048.0,-53451.41
3499,-3440.0,-53451.59
3500,-2659.0,-63447.72
3501,-2314.0,-63446.66
3502,-3264.0,-63439.73
3503,-4288.0,-63440.98
3504,-3576.0,-63440.98000000001
3505,-3612.0,-63437.39000000001
3506,-3595.0,-63434.26000000001
3507,-2679.0,-63424.74000000001
3508,-2317.0,-63419.08
3509,-3388.0,-73406.4
3510,-1003700.0,-73393.61
3511,-3423.0,-73392.54
3512,-1003377.0,-73381.73
3513,-3935.0,-73375.21
3514,-3938.0,-73377.48
3515,-3595.0,-73384.74
3516,-3754.0,-73391.7
3517,-4318.0,-73391.15000000001
3518,-3399.0,-73396.93
3519,-3032.0,-73389.54
3520,-1002633.0,-73376.73
3521,-3911.0,-73368.47
3522,-4290.0,-73359.25
3523,-2659.0,-73349.52
3524,-3420.0,-83350.76000000001
3525,-3972.0,-83374.09
3526,-3774.0,-83364.05999999998
3527,-3516.0,-83362.8
3528,-3650.0,-83372.17
3529,-1003748.0,-83374.48
3530,-3896.0,-83376.64
3531,-3053.0,-83369.12999999999
3532,-3747.0,-73367.12999999999
3533,-3959.0,-73383.03
3534,-2993.0,-73371.09999999999
3535,-3388.0,-73367.29000000001
3536,-3050.0,-73380.0
3537,-3185.0,-73387.47
3538,-3074.0,-73386.57
3539,-4282.0,-73379.32
3540,-2501.0,-73378.92
3541,-4355.0,-73367.24
3542,-4608.0,-73367.25
3543,-2679.0,-73369.79000000001
3544,-2290.0,-73369.22
3545,-3381.0,-73378.26
3546,-3898.0,-73380.76
3547,-3756.0,-73380.7
3548,-2345.0,-73378.20999999999
3549,-1003339.0,-83381.14
3550,-3630.0,-83376.47
3551,-3047.0,-83380.59999999999
3552,-3358.0,-83384.20999999999
3553,-2669.0,-83384.54999999999
3554,-3230.0,-83367.9
3555,-3094.0,-83367.36999999998
3556,-3385.0,-83370.56999999999
3557,-3432.0,-83368.37
3558,-1001961.0,-83365.05
3559,-2647.0,-83368.27
3560,-4162.0,-83364.91
3561,-2673.0,-73367.09
3562,-3638.0,-73368.93999999999
3563,-3410.0,-63374.549999999996
3564,-3397.0,-63368.78999999999
3565,-3037.0,-63372.17
3566,-3860.0,-63366.340000000004
3567,-3998.0,-63368.01
3568,-3184.0,-63355.59000000001
3569,-2645.0,-63355.380000000005
3570,-2685.0,-63358.96
3571,-2667.0,-53359.46000000001
3572,-3315.0,-53352.56
3573,-1003747.0,-53344.4
3574,-4668.0,-53351.899999999994
3575,-3970.0,-53353.869999999995
3576,-3052.0,-53348.759999999995
3577,-4302.0,-53350.69999999999
3578,-3914.0,-53339.01
3579,-3986.0,-53336.740000000005
3580,-2715.0,-43337.19000000001
3581,-2988.0,-43332.43000000001
3582,-4280.0,-43345.66
3583,-3103.0,-43335.05
3584,-3033.0,-43332.78
3585,-3922.0,-43329.23
3586,-3092.0,-43325.619999999995
3587,-3936.0,-43325.35999999999
3588,-3195.0,-43320.03999999999
3589,-3380.0,-53307.13
3590,-3116.0,-53294.340000000004
3591,-3397.0,-53303.380000000005
3592,-3920.0,-53297.41
3593,-3024.0,-53292.36000000001
3594,-3579.0,-53294.51000000001
3595,-3011.0,-53305.280000000006
3596,-2691.0,-53301.47
3597,-2673.0,-53294.51
3598,-1003341.0,-53294.27
3599,-2973.0,-53305.509999999995
3600,-3072.0,-43308.049999999996
3601,-2675.0,-43305.87
3602,-3298.0,-43309.40000000001
3603,-2623.0,-43290.33000000001
3604,-3523.0,-43290.64000000001
3605,-3932.0,-53289.990000000005
3606,-3375.0,-53300.380000000005
3607,-2347.0,-53293.520000000004
3608,-2639.0,-53298.25000000001
3609,-3052.0,-43310.920000000006
3610,-3918.0,-43323.48
3611,-3608.0,-43317.590000000004
3612,-3938.0,-43321.74
3613,-3359.0,-43308.89
3614,-4276.0,-43313.56
3615,-3012.0,-53318.869999999995
3616,-3921.0,-53312.11
3617,-3076.0,-63303.28
3618,-3378.0,-63306.04
3619,-3390.0,-63300.93
3620,-2683.0,-63306.630000000005
3621,-3221.0,-63315.420000000006
3622,-3474.0,-63319.22
3623,-3409.0,-63318.63
3624,-3617.0,-53315.18
3625,-3461.0,-53299.62
3626,-3968.0,-53295.9
3627,-2347.0,-53288.69
3628,-3423.0,-53288.91
3629,-3793.0,-53276.44
3630,-3420.0,-53272.29
3631,-4376.0,-63266.13
3632,-2686.0,-63275.53
3633,-3732.0,-63266.619999999995
3634,-2638.0,-63265.78999999999
3635,-3027.0,-63274.75
3636,-3024.0,-63275.49
3637,-2653.0,-63275.340000000004
3638,-1001783.0,-63261.780000000006
3639,-3003.0,-63263.33
3640,-3405.0,-63263.57000000001
3641,-3758.0,-63270.21000000001
3642,-4103.0,-63266.39000000001
3643,-2894.0,-63257.40000000001
3644,-3367.0,-63257.94
3645,-3000.0,-63252.46
3646,-3202.0,-63255.83
3647,-3732.0,-63250.310000000005
3648,-3469.0,-63262.76000000001
3649,-3593.0,-53252.8
3650,-3412.0,-53262.95
3651,-3400.0,-53259.28999999999
3652,-1451.0,-53269.99999999999
3653,-2700.0,-53276.17
3654,-1003165.0,-53273.53
3655,-4133.0,-53269.259999999995
3656,-2699.0,-53264.479999999996
3657,-3905.0,-53264.06
3658,-3228.0,-53276.159999999996
3659,-3903.0,-53280.579999999994
3660,-3573.0,-53277.229999999996
3661,-3088.0,-53271.939999999995
3662,-2353.0,-53265.759999999995
3663,-3877.0,-53260.28
3664,-1003928.0,-53265.79
3665,-2361.0,-53242.96000000001
3666,-1002977.0,-63244.490000000005
3667,-4274.0,-63239.68000000001
3668,-2673.0,-63236.21000000001
3669,-3215.0,-63234.74
3670,-3564.0,-63232.10999999999
3671,-3047.0,-63232.9
3672,-3256.0,-63229.67999999999
3673,-3402.0,-63234.35
3674,-3112.0,-63227.11
3675,-3598.0,-63226.85
3676,-2331.0,-63232.509999999995
3677,-4324.0,-63225.679999999986
3678,-2667.0,-63241.26999999999
3679,-3571.0,-63226.87999999999
3680,-1002099.0,-63222.71999999999
3681,-3928.0,-63222.96
3682,-3389.0,-63216.50000000001
3683,-3020.0,-63228.65000000001
3684,-3929.0,-63226.600000000006
3685,-3996.0,-63236.36
3686,-3077.0,-63239.979999999996
3687,-2580.0,-63244.84
3688,-3350.0,-63257.93
3689,-3404.0,-53263.590000000004
3690,-3780.0,-53251.69
3691,-3015.0,-53244.03
3692,-3021.0,-53229.96
3693,-3078.0,-53228.16
3694,-3031.0,-53233.520000000004
3695,-3348.0,-53234.07000000001
3696,-2139.0,-53242.170000000006
3697,-3918.0,-53240.29000000001
3698,-2345.0,-53235.41000000001
3699,-3988.0,-53249.34000000001
3700,-2706.0,-53237.00000000001
3701,-3746.0,-53250.02
3702,-3915.0,-53235.60999999999
3703,-2359.0,-53252.79999999999
3704,-3096.0,-53269.05999999999
3705,-3454.0,-43267.689999999995
3706,-3333.0,-43262.02
3707,-3557.0,-43258.560000000005
3708,-3081.0,-43250.07000000001
3709,-2717.0,-43249.72000000001
3710,-3389.0,-43249.090000000004
3711,-2990.0,-43245.1
3712,-3390.0,-43253.450000000004
3713,-3910.0,-43265.850000000006
3714,-1993.0,-43257.66
3715,-1003165.0,-33261.12
3716,-3440.0,-33268.61
3717,-2729.0,-23265.94
3718,-3231.0,-23253.53
3719,-3127.0,-23253.509999999995
3720,-2762.0,-23267.299999999996
3721,-2899.0,-23261.87
3722,-3941.0,-23254.929999999997
3723,-2685.0,-23258.05
3724,-3591.0,-23257.66
3725,-4027.0,-23260.8
3726,-3285.0,-23259.05
3727,-3906.0,-23262.350000000002
3728,-1984.0,-23254.88
3729,-3377.0,-23248.09
3730,-3444.0,-23248.239999999998
3731,-3730.0,-23257.63
3732,-3901.0,-23236.44
3733,-3527.0,-23233.38
3734,-3614.0,-23236.83
3735,-3389.0,-23229.700000000004
3736,-3510.0,-23216.93
3737,-3962.0,-23218.45
3738,-2349.0,-23230.13
3739,-1813.0,-23241.649999999998
3740,-2639.0,-23230.98
3741,-2351.0,-23223.369999999995
3742,-3923.0,-23228.839999999997
3743,-3430.0,-23222.339999999997
3744,-3422.0,-23218.789999999997
3745,-3810.0,-23223.969999999998
3746,-3014.0,-23213.839999999997
3747,-3244.0,-23229.869999999995
3748,-4862.0,-23221.19
3749,-2359.0,-23220.859999999997
3750,-4714.0,-23218.399999999998
3751,-1959.0,-23235.009999999995
3752,-3170.0,-23245.909999999996
3753,-4326.0,-23237.479999999996
3754,-3028.0,-23249.82
3755,-3566.0,-23251.010000000002
3756,-2353.0,-23256.47
3757,-3056.0,-23259.410000000003
3758,-3193.0,-33258.86
3759,-3840.0,-33267.670000000006
3760,-3174.0,-33276.92
3761,-3923.0,-33276.67
3762,-3593.0,-43276.340000000004
3763,-3058.0,-43270.7
3764,-4274.0,-43271.600000000006
3765,-3110.0,-43282.299999999996
3766,-2710.0,-33280.83
3767,-3033.0,-33270.420000000006
3768,-2671.0,-33277.43
3769,-4594.0,-33264.89000000001
3770,-3021.0,-33273.020000000004
3771,-2353.0,-33281.46000000001
3772,-3568.0,-33286.85
3773,-3363.0,-33279.68
3774,-3426.0,-43282.909999999996
3775,-3423.0,-43274.0
3776,-2661.0,-43261.590000000004
3777,-3577.0,-43266.340000000004
3778,-1988.0,-43250.99
3779,-3586.0,-43257.880000000005
3780,-1003038.0,-43255.03
3781,-1809.0,-43243.560000000005
3782,-3083.0,-43242.12
3783,-3365.0,-43240.79
3784,-3216.0,-43234.12
3785,-2719.0,-43228.17
3786,-3229.0,-43231.9
3787,-3748.0,-43236.0
3788,-4502.0,-53228.71000000001
3789,-2337.0,-53231.79
3790,-3019.0,-53241.03999999999
3791,-3562.0,-53241.86
3792,-2371.0,-53238.04
3793,-2723.0,-53230.909999999996
3794,-3549.0,-53234.73
3795,-2335.0,-53239.62000000001
3796,-3742.0,-53234.060000000005
3797,-3050.0,-53226.560000000005
3798,-2312.0,-53237.100000000006
3799,-3742.0,-53223.91
3800,-4367.0,-53230.909999999996
3801,-4836.0,-53217.6
3802,-3072.0,-53224.81999999999
3803,-3593.0,-53225.24999999999
3804,-3215.0,-53218.36
3805,-4000.0,-53214.77
3806,-3627.0,-53222.17
3807,-1003502.0,-53230.990000000005
3808,-3962.0,-63235.52000000001
3809,-3642.0,-73230.35
3810,-3364.0,-73219.26
3811,-1002957.0,-73208.67
3812,-2826.0,-73209.21999999999
3813,-4000.0,-73200.31999999999
3814,-3063.0,-73199.12999999999
3815,-3018.0,-73195.78
3816,-2399.0,-73205.64000000001
3817,-3430.0,-83204.78000000003
3818,-1977.0,-83207.14000000003
3819,-3940.0,-83219.23000000003
3820,-3606.0,-83203.34000000001
3821,-3438.0,-93215.97
3822,-3224.0,-93224.63
3823,-1003008.0,-93219.21
3824,-2700.0,-93210.54000000001
3825,-2786.0,-93199.43000000001
3826,-3760.0,-93191.93000000001
3827,-2371.0,-93195.81000000001
3828,-2673.0,-93187.24
3829,-3092.0,-93200.88
3830,-2297.0,-93199.35000000002
3831,-3586.0,-93208.00000000001
3832,-3768.0,-93213.50000000001
3833,-2860.0,-93206.1
3834,-3019.0,-93195.87999999999
3835,-3762.0,-93203.29999999999
3836,-3920.0,-93215.39
3837,-1003233.0,-93220.28
3838,-2657.0,-93210.34
3839,-2738.0,-93205.37999999999
3840,-2721.0,-93213.76
3841,-1969.0,-103217.15000000001
3842,-3210.0,-103212.22000000002
3843,-3812.0,-103215.16
3844,-3911.0,-103215.52
3845,-3254.0,-103203.66
3846,-2264.0,-103216.29000000001
3847,-4298.0,-103213.01000000001
3848,-3543.0,-103225.53000000001
3849,-3059.0,-103229.74
3850,-3383.0,-103219.36
3851,-2681.0,-103206.48
3852,-3213.0,-103188.70999999998
3853,-3637.0,-113181.06
3854,-2669.0,-113179.23000000001
3855,-4306.0,-123173.03000000001
3856,-3235.0,-123167.73000000001
3857,-1003509.0,-123165.64
3858,-1002676.0,-113158.4
3859,-2731.0,-113145.55
3860,-2115.0,-113144.90000000001
3861,-3978.0,-113137.95000000001
3862,-2703.0,-113135.28
3863,-2939.0,-113142.54999999999
3864,-3939.0,-113140.55999999998
3865,-4096.0,-113140.86999999998
3866,-1002624.0,-113134.09999999999
3867,-3269.0,-113144.59
3868,-3880.0,-113153.01000000001
3869,-3005.0,-113154.67000000001
3870,-1004284.0,-113161.49
3871,-3219.0,-113149.37000000001
3872,-3026.0,-113136.92
3873,-2496.0,-113135.46999999999
3874,-2315.0,-103141.45
3875,-2673.0,-103154.25
3876,-3049.0,-103161.03
3877,-2720.0,-103154.13
3878,-3352.0,-103170.01
3879,-3433.0,-103177.37
3880,-1003903.0,-103166.21999999999
3881,-2359.0,-103174.20999999999
3882,-2343.0,-103165.32
3883,-2343.0,-103165.58000000002
3884,-3958.0,-103164.16
3885,-3928.0,-103173.36
3886,-3718.0,-103164.62000000001
3887,-2754.0,-103148.62
3888,-4006.0,-93141.71
3889,-3175.0,-93149.3
3890,-1003358.0,-93145.33
3891,-3069.0,-93151.96
3892,-2665.0,-93167.42000000001
3893,-2759.0,-93174.84000000001
3894,-2363.0,-93163.65
3895,-3598.0,-93151.97
3896,-3414.0,-93153.31000000001
3897,-4302.0,-93173.57999999999
3898,-2733.0,-93154.13
3899,-2704.0,-93149.21
3900,-3079.0,-93152.47000000002
3901,-3059.0,-93158.04
3902,-1002307.0,-93167.40999999999
3903,-3410.0,-93161.89
3904,-1002595.0,-93143.59000000001
3905,-3470.0,-93140.43000000001
3906,-3418.0,-93131.34000000001
3907,-2778.0,-103132.93000000002
3908,-2677.0,-93127.91000000002
3909,-3577.0,-83128.56000000001
3910,-2669.0,-83122.82000000002
3911,-1002690.0,-83124.79000000002
3912,-3553.0,-83112.12000000001
3913,-3801.0,-83122.81000000001
3914,-3094.0,-83127.21
3915,-2341.0,-83130.71
3916,-3448.0,-83125.49
3917,-4272.0,-73126.73
3918,-2143.0,-73122.85
3919,-4622.0,-73117.67
3920,-2394.0,-73117.47
3921,-2193.0,-63101.439999999995
3922,-3079.0,-63101.74
3923,-3606.0,-63101.59
3924,-3980.0,-63126.7
3925,-3464.0,-63142.87
3926,-3070.0,-63147.26
3927,-3959.0,-63147.20000000001
3928,-3409.0,-63138.270000000004
3929,-1977.0,-63138.66
3930,-3096.0,-63139.880000000005
3931,-2697.0,-53134.470000000016
3932,-3794.0,-53146.62000000002
3933,-2718.0,-53143.280000000006
3934,-3939.0,-53166.36000000001
3935,-2888.0,-53149.79
3936,-2320.0,-53140.94
3937,-2542.0,-53138.280000000006
3938,-3416.0,-53141.700000000004
3939,-2341.0,-53125.05
3940,-3384.0,-53116.73
3941,-3515.0,-43119.91000000001
3942,-3952.0,-43128.26000000001
3943,-2693.0,-43136.11
3944,-2743.0,-43142.200000000004
3945,-3388.0,-43157.88999999999
3946,-4291.0,-43151.78
3947,-2353.0,-43153.630000000005
3948,-3051.0,-43137.73000000001
3949,-3385.0,-43148.24
3950,-3940.0,-43155.74
3951,-3618.0,-53159.149999999994
3952,-2661.0,-53155.90999999999
3953,-1807.0,-43166.74
3954,-2353.0,-43156.21
3955,-3397.0,-33161.96
3956,-1003394.0,-33163.189999999995
3957,-3007.0,-33159.13999999999
3958,-2741.0,-33162.41999999999
3959,-2157.0,-33171.829999999994
3960,-2312.0,-33163.11
3961,-2711.0,-33170.229999999996
3962,-3772.0,-23164.859999999997
3963,-3379.0,-23156.119999999995
3964,-4289.0,-23141.699999999997
3965,-3574.0,-23137.859999999997
3966,-2748.0,-23148.26
3967,-2881.0,-23148.219999999998
3968,-3362.0,-23125.87
3969,-2985.0,-23147.44
3970,-2681.0,-23135.059999999998
3971,-3249.0,-23146.699999999997
3972,-3011.0,-23155.649999999998
3973,-5007.0,-23158.779999999995
3974,-3932.0,-23156.569999999992
3975,-3112.0,-23140.219999999998
3976,-3043.0,-23136.219999999998
3977,-1827.0,-23128.72
3978,-3391.0,-23126.73
3979,-3555.0,-23132.399999999998
3980,-3362.0,-23155.8
3981,-3574.0,-23154.72
3982,-2009.0,-23154.58
3983,-4651.0,-23143.86
3984,-2301.0,-23158.420000000006
3985,-3043.0,-23156.63
3986,-3452.0,-23154.6
3987,-3096.0,-23170.879999999997
3988,-2341.0,-23179.389999999996
3989,-2343.0,-23184.97
3990,-3676.0,-23204.440000000002
3991,-3904.0,-23206.800000000003
3992,-3450.0,-23202.730000000007
3993,-3368.0,-23197.36
3994,-3932.0,-23206.23
3995,-2987.0,-23206.159999999996
3996,-3599.0,-23204.559999999994
3997,-2712.0,-23198.929999999993
3998,-3784.0,-23218.639999999996
3999,-3454.0,-23222.11
4000,-1003420.0,-23227.9
4001,-2735.0,-23219.29
4002,-3390.0,-23222.069999999996
4003,-2357.0,-23232.36
4004,-3170.0,-23244.420000000006
4005,-3593.0,-23254.980000000003
4006,-3013.0,-23256.980000000003
4007,-3106.0,-13271.359999999997
4008,-3618.0,-23275.48
4009,-2705.0,-23278.14
4010,-3381.0,-23290.81
4011,-2153.0,-23303.910000000003
4012,-2679.0,-23309.520000000004
4013,-2359.0,-33294.86
4014,-2710.0,-33295.35
4015,-3381.0,-33285.03
4016,-3444.0,-33279.58
4017,-2037.0,-33285.83000000001
4018,-4300.0,-33299.670000000006
4019,-3384.0,-33293.16
4020,-3558.0,-33301.030000000006
4021,-3088.0,-33299.18
4022,-3392.0,-33281.1
4023,-3385.0,-33268.840000000004
4024,-2345.0,-33256.29
4025,-3064.0,-33251.590000000004
4026,-2320.0,-33244.24999999999
4027,-3760.0,-33248.04
4028,-3976.0,-33260.560000000005
4029,-4317.0,-33248.380000000005
4030,-2988.0,-33241.6
4031,-2683.0,-33233.05
4032,-2722.0,-33237.31
4033,-4174.0,-33247.55999999999
4034,-3760.0,-33227.84
4035,-2685.0,-33231.899999999994
4036,-3948.0,-33231.92
4037,-3393.0,-33234.95
4038,-3974.0,-33231.11
4039,-4288.0,-33238.64000000001
4040,-3620.0,-33246.39000000001
4041,-3108.0,-33236.450000000004
4042,-3415.0,-33224.26
4043,-3580.0,-33216.51
4044,-2736.0,-43216.25
4045,-3228.0,-43217.03999999999
4046,-3728.0,-43210.31
4047,-4324.0,-43206.4
4048,-3398.0,-43213.19000000001
4049,-3964.0,-53206.75000000001
4050,-3079.0,-53200.88000000001
4051,-3896.0,-43197.030000000006
4052,-3690.0,-43203.1
4053,-3013.0,-43196.30999999999
4054,-3409.0,-43213.86
4055,-3597.0,-43206.049999999996
4056,-4832.0,-43216.58
4057,-1003419.0,-43220.149999999994
4058,-3007.0,-43223.679999999986
4059,-3424.0,-43207.80999999998
4060,-3622.0,-43204.529999999984
4061,-3272.0,-43200.97999999999
4062,-1002306.0,-43209.84
4063,-3428.0,-43222.42999999999
4064,-3257.0,-43232.689999999995
4065,-3029.0,-43241.149999999994
4066,-3373.0,-43246.82
4067,-4265.0,-43252.55
4068,-2711.0,-43258.79000000001
4069,-3772.0,-43248.4
4070,-2496.0,-43241.35
4071,-1441.0,-43249.41
4072,-1785.0,-43245.92
4073,-3752.0,-43238.47
4074,-3462.0,-43234.82
4075,-2378.0,-53243.1
4076,-3422.0,-53255.92
4077,-3079.0,-53255.97
4078,-2173.0,-53244.799999999996
4079,-2877.0,-53235.48999999999
4080,-2507.0,-53228.72
4081,-4000.0,-53227.49
4082,-3034.0,-53227.05
4083,-2679.0,-53230.55
4084,-2707.0,-53231.55
4085,-3045.0,-63217.39000000001
4086,-3755.0,-63220.590000000004
4087,-2712.0,-63211.82000000001
4088,-3094.0,-63213.840000000004
4089,-3118.0,-63197.67
4090,-2682.0,-73184.84999999999
4091,-2685.0,-73170.22000000002
4092,-2675.0,-73174.71000000002
4093,-1003342.0,-73180.54000000001
4094,-4011.0,-73167.96
4095,-2314.0,-73185.49
4096,-3208.0,-73181.85999999999
4097,-3391.0,-73175.05
4098,-1003140.0,-83170.39
4099,-2867.0,-83164.68000000001
4100,-3035.0,-83152.1
4101,-3342.0,-83151.3
4102,-2711.0,-83142.77
4103,-4112.0,-83152.52
4104,-2389.0,-83149.06999999999
4105,-4646.0,-83144.68999999999
4106,-3370.0,-83140.70999999999
4107,-3459.0,-83125.04
4108,-2031.0,-73114.24
4109,-2377.0,-73119.69
4110,-3026.0,-73119.05
4111,-3039.0,-73120.25
4112,-3938.0,-73119.58
4113,-3385.0,-63122.73
4114,-3556.0,-63124.93000000001
4115,-3948.0,-63125.19000000001
4116,-4017.0,-63117.87000000001
4117,-2661.0,-63127.22000000001
4118,-3261.0,-63124.03
4119,-2679.0,-63120.159999999996
4120,-4364.0,-63114.59
4121,-2739.0,-63132.76999999999
4122,-2647.0,-63138.099999999984
4123,-3020.0,-63147.659999999996
4124,-1003173.0,-63140.69999999999
4125,-4346.0,-63138.31
4126,-2325.0,-63150.56
4127,-2643.0,-63140.16999999999
4128,-3045.0,-63148.14
4129,-3640.0,-63153.1
4130,-2865.0,-63138.85
4131,-2639.0,-73147.79
4132,-3072.0,-73151.04999999999
4133,-4274.0,-73150.72999999998
4134,-1002344.0,-73151.29999999999
4135,-3005.0,-73152.95999999999
4136,-3071.0,-73149.31
4137,-3595.0,-73158.56999999999
4138,-2357.0,-73171.33
4139,-1003006.0,-73183.31
4140,-2157.0,-73182.41999999998
4141,-3557.0,-73178.6
4142,-3998.0,-73190.91
4143,-2322.0,-73198.76
4144,-4489.0,-63195.91
4145,-2865.0,-63175.75
4146,-3047.0,-63182.91
4147,-1003858.0,-63170.52
4148,-2827.0,-63156.3
4149,-2706.0,-53152.30000000001
4150,-2999.0,-53150.76000000001
4151,-3043.0,-63152.350000000006
4152,-4665.0,-63145.700000000004
4153,-2668.0,-63156.21
4154,-2971.0,-63152.67
4155,-3199.0,-63161.469999999994
4156,-3265.0,-63134.85
4157,-2339.0,-63135.38999999999
4158,-3552.0,-63124.54999999999
4159,-3360.0,-63127.74999999999
4160,-3742.0,-63135.06
4161,-3205.0,-63130.82
4162,-2621.0,-63124.3
4163,-3648.0,-63122.2
4164,-3283.0,-63120.63999999999
4165,-2297.0,-63115.130000000005
4166,-4308.0,-63109.51
4167,-3946.0,-63100.01
4168,-2324.0,-63104.079999999994
4169,-3215.0,-63087.45
4170,-4314.0,-63084.090000000004
4171,-1974.0,-63083.37
4172,-2741.0,-63092.399999999994
4173,-3056.0,-63091.06
4174,-3223.0,-63075.399999999994
4175,-3603.0,-53070.29999999999
4176,-2383.0,-53062.18999999999
4177,-3876.0,-53066.02
4178,-2669.0,-53065.64
4179,-1452.0,-63072.20999999999
4180,-1003401.0,-63062.93
4181,-4326.0,-63064.869999999995
4182,-3002.0,-63069.28
4183,-2736.0,-63076.420000000006
4184,-2873.0,-63062.16000000001
4185,-2680.0,-53073.22000000001
4186,-4681.0,-53062.93000000001
4187,-3988.0,-53052.43000000001
4188,-4292.0,-53052.4
4189,-3029.0,-53055.36
4190,-2300.0,-43048.74999999999
4191,-3916.0,-43059.969999999994
4192,-3460.0,-43060.700000000004
4193,-3057.0,-53046.93
4194,-1995.0,-53052.990000000005
4195,-3030.0,-53044.11
4196,-1969.0,-53038.43
4197,-1969.0,-53043.5
4198,-2740.0,-43031.69
4199,-2713.0,-43041.020000000004
4200,-1003194.0,-53052.74
4201,-2677.0,-53046.26
4202,-3762.0,-53053.58
4203,-3758.0,-53038.9
4204,-3269.0,-53046.32000000001
4205,-1984.0,-53048.299999999996
4206,-3424.0,-53049.24
4207,-2375.0,-53051.05
4208,-2351.0,-53058.64000000001
4209,-3108.0,-53046.8
4210,-2602.0,-53033.00000000001
4211,-2387.0,-53021.97
4212,-3728.0,-63029.240000000005
4213,-3229.0,-63030.05
4214,-3005.0,-63024.13
4215,-3386.0,-63034.35999999999
4216,-3067.0,-63038.73999999999
4217,-3068.0,-63025.229999999996
4218,-1598.0,-63015.78
4219,-2343.0,-63028.3
4220,-4292.0,-63031.520000000004
4221,-3642.0,-63018.290000000015
4222,-2513.0,-73037.50000000001
4223,-1454.0,-73036.98000000001
4224,-2663.0,-73033.81
4225,-3535.0,-73032.33
4226,-2708.0,-73026.88
4227,-2605.0,-73040.51000000002
4228,-1003702.0,-73032.11000000002
4229,-2712.0,-73035.23000000001
4230,-3059.0,-73045.81000000001
4231,-3080.0,-63042.399999999994
4232,-3786.0,-63022.20999999999
4233,-2848.0,-73016.56999999999
4234,-3450.0,-73021.81999999999
4235,-1976.0,-73021.92
4236,-2021.0,-73029.44
4237,-3592.0,-73018.31
4238,-2653.0,-73021.43000000001
4239,-2345.0,-73005.84000000001
4240,-3279.0,-73002.12000000001
4241,-3630.0,-73009.71
4242,-1002621.0,-73000.93000000001
4243,-2928.0,-73005.79000000001
4244,-3601.0,-73001.65000000001
4245,-2297.0,-73015.37999999999
